id,title,authors,venue,year
1815,efficiently supporting ad hoc queries in large datasets of time sequences,"flip korn , h. v. jagadish , christos faloutsos",international conference on management of data,1997
1816,the bucky object-relational benchmark,"michael j. carey , david j. dewitt , jeffrey f. naughton , mohammad asgarian , paul brown , johannes e. gehrke , dhaval n. shah",international conference on management of data,1997
1817,database performance in the real world : tpc-d and sap r/3,"joachen doppelhammer , thomas h &#246; ppler , alfons kemper , donald kossmann",international conference on management of data,1997
1818,an array-based algorithm for simultaneous multidimensional aggregates,"yihong zhao , prasad m. deshpande , jeffrey f. naughton",international conference on management of data,1997
1819,the strip rule system for efficiently maintaining derived data,"brad adelberg , hector garcia-molina , jennifer widom",international conference on management of data,1997
1820,balancing push and pull for data broadcast,"swarup acharya , michael franklin , stanley zdonik",international conference on management of data,1997
1821,online aggregation,"joseph m. hellerstein , peter j. haas , helen j. wang",international conference on management of data,1997
1822,starts : stanford proposal for internet meta-searching,"luis gravano , chen-chuan k. chang , h &#233; ctor garc &#237; a-molina , andreas paepcke",international conference on management of data,1997
1823,infosleuth : agent-based semantic integration of information in open and dynamic environments,"r. j. bayardo , jr. , w. bohrer , r. brice , a. cichocki , j. fowler , a. helal , v. kashyap , t. ksiezyk , g. martin , m. nodine , m. rashid , m. rusinkiewicz , r. shea , c. unnikrishnan , a. unruh , d. woelk",international conference on management of data,1997
1824,supporting multiple view maintenance policies,"latha s. colby , akira kawaguchi , daniel f. lieuwen , inderpal singh mumick , kenneth a. ross",international conference on management of data,1997
1825,efficient view maintenance at data warehouses,"d. agrawal , a. el abbadi , a. singh , t. yurek",international conference on management of data,1997
1826,eliminating costly redundant computations from sql trigger executions,"fran &#231; ois llirbat , fran &#231; oise fabret , eric simon",international conference on management of data,1997
1827,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",international conference on management of data,1997
1828,association rules over interval data,"r. j. miller , y. yang",international conference on management of data,1997
1829,secure transaction processing in firm real-time database systems,"binto george , jayant haritsa",international conference on management of data,1997
1830,a unified framework for enforcing multiple access control policies,"sushil jajodia , pierangela samarati , v. s. subrahmanian , eliza bertino",international conference on management of data,1997
1831,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997
1832,partitioned garbage collection of a large object store,"umesh maheshwari , barbara liskov",international conference on management of data,1997
1833,size separation spatial join,"nick koudas , kenneth c. sevcik",international conference on management of data,1997
1834,"building a scaleable geo-spatial dbms : technology , implementation , and evaluation","jignesh patel , jiebing yu , navin kabra , kristin tufte , biswadeep nag , josef burger , nancy hall , karthikeyan ramasamy , roger lueder , curt ellmann , jim kupsch , shelly guo , johan larson , david de witt , jeffrey naughton",international conference on management of data,1997
1835,a toolkit for negotiation support interfaces to multi-dimensional data,"michael gebhardt , matthias jarke , stephan jacobs",international conference on management of data,1997
1836,distance-based indexing for high-dimensional metric spaces,"tolga bozkaya , meral ozsoyoglu",international conference on management of data,1997
1837,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"norio katayama , shin ` ichi satoh",international conference on management of data,1997
1838,wave-indices : indexing evolving databases,"narayanan shivakumar , h &#233; ctor garc &#237; a-molina",international conference on management of data,1997
1839,on-line warehouse view maintenance,"dallan quass , jennifer widom",international conference on management of data,1997
1840,template-based wrappers in the tsimmis system,"joachim hammer , h &#233; ctor garc &#237; a-molina , svetlozar nestorov , ramana yerneni , marcus breunig , vasilis vassalos",international conference on management of data,1997
1841,mdm : a multiple-data model tool for the management of heterogeneous database schemes,"paolo atzeni , riccardo torlone",international conference on management of data,1997
1842,the context interchange mediator prototype,"s. bressan , c. h. goh , k. fynn , m. jakobisiak , k. hussein , h. kon , t. lee , s. madnick , t. pena , j. qu , a. shum , m. siegel",international conference on management of data,1997
1843,semcog : an object-based image retrieval system and its visual query interface,"wen-syan li , k. sel &#231; uk candan , kyoji hirata , yoshinori hara",international conference on management of data,1997
1844,the distributed information search component ( disco ) and the world wide web,"anthony tomasic , r &#233; my amouroux , philippe bonnet , olga kapitskaia , hubert naacke , louiqa raschid",international conference on management of data,1997
1845,the infosleuth project,"r. j. bayardo , jr. , w. bohrer , r. brice , a. cichocki , j. fowler , a. halal , v. kashyap , t. ksiezyk , g. martin , m. nodine , m. rashid , m. rusinkiewicz , r. shea , c. unnikrishnan , a. unruh , d. woelk",international conference on management of data,1997
1846,infomaster : an information integration system,"michael r. genesereth , arthur m. keller , oliver m. duschka",international conference on management of data,1997
1847,languages for multi-database interoperability,"fr &#233; d &#233; ric gingras , laks v. s. lakshmanan , iyer n. subramanian , despina papoulis , nematollaah shiri",international conference on management of data,1997
1848,data warehousing and olap for decision support,"surajit chaudhuri , umeshwar dayal",international conference on management of data,1997
1849,databases on the web : technologies for federation architectures and case studies,ralf kramer,international conference on management of data,1997
1850,"object-relational database systems ( tutorial ) : principles , products and challenges","michael j. carey , nelson m. mattos , anil k. nori",international conference on management of data,1997
1851,"lessons from wall street : case studies in configuration , tuning , and distribution",dennis shasha,international conference on management of data,1997
1852,devise ( demo abstract ) : integrated querying and visual exploration of large datasets,"m. livny , r. ramakrishnan , k. beyer , g. chen , d. donjerkovic , s. lawande , j. myllymaki , k. wenger",international conference on management of data,1997
1853,picture programming project,"nita goyal , charles hoch , ravi krishnamurthy , brian meckler , michael suchow , moshe zloof",international conference on management of data,1997
1854,delaunay : a database visualization system,"isabel f. cruz , m. averbuch , wendy t. lucas , melissa radzyminski , kirby zhang",international conference on management of data,1997
1855,query optimization at the crossroads,surajit chaudhuri,international conference on management of data,1997
1856,disjunctive datalog,"thomas eiter , georg gottlob , heikki mannila",acm transactions on database systems ( tods ),1997
1857,probview : a flexible probabilistic database system,"laks v. s. lakshmanan , nicola leone , robert ross , v. s. subrahmanian",acm transactions on database systems ( tods ),1997
1858,zoo : a desktop experiment management environment,"yannis e. ioannidis , miron livny , anastassia ailamaki , anand narayanan , andrew therber",international conference on management of data,1997
1859,transactional client-server cache consistency : alternatives and performance,"michael j. franklin , michael j. carey , miron livny",acm transactions on database systems ( tods ),1997
1860,ogdi : toward interoperability among geospatial databases,"gilles cl &#233; ment , christian larouche , denis gouin , paul morin , henry kucera",acm sigmod record,1997
1861,an extended entity-relationship model for geographic applications,"thanasis hadzilacos , nectaria tryfona",acm sigmod record,1997
1862,a query language for a web-site management system,"mary fernandez , daniela florescu , alon levy , dan suciu",acm sigmod record,1997
1863,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbar &#225; , mark sullivan",acm sigmod record,1997
1864,the whips prototype for data warehouse creation and maintenance,"wilburt j. labio , yue zhuge , janet l. wiener , himanshu gupta , h &#233; ctor garc &#237; a-molina , jennifer widom",international conference on management of data,1997
1865,structural matching and discovery in document databases,"jason tsong-li wang , dennis shasha , george j. s. chang , liam relihan , kaizhong zhang , girish patel",international conference on management of data,1997
1866,strudel : a web site management system,"mary fernandez , daniela florescu , jaewoo kang , alon levy , dan suciu",international conference on management of data,1997
1867,geominer : a system prototype for spatial data mining,"jaiwei han , krzysztof koperski , nebojsa stefanovic",international conference on management of data,1997
1868,sentinel : an object-oriented dbms with event-based rules,s. chakravarthy,international conference on management of data,1997
1869,the mentor workbench for enterprise-wide workflow management,"dirk wodtke , jeanine weissenfels , gerhard weikum , angelika kotz dittrich , peter muth",international conference on management of data,1997
1870,s3 : similarity search in cad database systems,"stefan berchtold , hans-peter kriegel",international conference on management of data,1997
1871,predator : an or-dbms with enhanced data types,"praveen seshadri , mark paskin",international conference on management of data,1997
1872,the active database management system manifesto : a rulebase of adbms features,corporate act-net consortium,acm sigmod record,1996
1873,report on first international workshop on real-time database systems,"azer bestavros , kwei-jay lin , sang son",acm sigmod record,1996
1874,bess object storage manager : architecture overview,"alexandros biliris , euthimios panagos",acm sigmod record,1996
1875,middle east technical university software research and development center,asuman dogac,acm sigmod record,1996
1876,much ado about shared-nothing,"michael g. norman , thomas zurek , peter thanisch",acm sigmod record,1996
1877,on the cost of monitoring and reorganization of object bases for clustering,"carsten a. gerlhof , alfons kemper , guido moerkotte",acm sigmod record,1996
1878,open issues in parallel query optimization,"waqar hasan , daniela florescu , patrick valduriez",acm sigmod record,1996
1879,control strategies for complex relational query processing in shared nothing systems,"lionel brunie , harald kosch",acm sigmod record,1996
1880,"lh * - a scalable , distributed data structure","witold litwin , marie-anna neimat , donovan a. schneider",acm transactions on database systems ( tods ),1996
1881,semantics for update rule programs and implementation in a relational database management system,"louiqa raschid , jorge lobo",acm transactions on database systems ( tods ),1996
1882,extended ephemeral logging : log storage management for applications with long lived transactions,"john s. keen , william j. dally",acm transactions on database systems ( tods ),1997
1883,outerjoin simplification and reordering for query optimization,"c &#233; sar galindo-legaria , arnon rosenthal",acm transactions on database systems ( tods ),1997
1884,"olap , relational , and multidimensional database systems",george colliat,acm sigmod record,1996
1885,unisql 's next-generation object-relational database management system,"albert d'andrea , phil janus",acm sigmod record,1996
1886,scientists called upon to take actions,xiaolei qian,acm sigmod record,1996
1887,model and verification of a data manager based on aries,dean kuo,acm transactions on database systems ( tods ),1996
1888,dynamic information visualization,yannis e. ioannidis,acm sigmod record,1996
1889,information visualization,"tiziana catarci , isabel f. cruz",acm sigmod record,1996
1890,spotfire : an information exploration environment,christopher ahlberg,acm sigmod record,1996
1891,incremental data structures and algorithms for dynamic query interfaces,"egemen tanin , richard beigel , ben shneiderman",acm sigmod record,1996
1892,"a response to r. camps ' article domains , relations and religious wars",c. j. date,acm sigmod record,1996
1893,an axiomatic model of dynamic schema evolution in objectbase systems,"randel j. peters , m. tamer &#214; zsu",acm transactions on database systems ( tods ),1997
1894,the aggregate data problem : a system for their definition and management,"m. rafanelli , a. bezenchek , l. tininini",acm sigmod record,1996
1895,"in reply to domains , relations and religious wars",hugh darwen,acm sigmod record,1996
1896,report from the nsf workshop on workflow and process automation in information systems,"amit sheth , dimitrios georgakopoulos , stef m. m. joosten , marek rusinkiewicz , walt scacchi , jack wileden , alexander l. wolf",acm sigmod record,1996
1897,3d geographic network displays,"kenneth c. cox , stephen g. eick , taosong he",acm sigmod record,1996
1898,the mariposa distributed database management system,jeff sidell,acm sigmod record,1996
1899,an orthogonally persistent java,"m. p. atkinson , l. dayn &#232; s , m. j. jordan , t. printezis , s. spence",acm sigmod record,1996
1900,pixel-oriented database visualizations,daniel a. keim,acm sigmod record,1996
1901,a framework for information visualisation,"jessie b. kennedy , kenneth j. mitchell , peter j. barclay",acm sigmod record,1996
1902,applying database visualization to the world wide web,"masum z. hasan , alberto o. mendelzon , dimitra vista",acm sigmod record,1996
1903,to table or not to table : a hypertabular answer,"giuseppe santucci , laura tarantino",acm sigmod record,1996
1904,www-udk : a web-based environmental meta-information system,"ralf kramer , ralf nicholai , arne koschel , claudia rolker , peter lockemann , andree keitel , rudolf legat , konrad tirm",acm sigmod record,1997
1905,uis-management of data and services in the environmental information systems of baden-w &#252; rttemberg,"wolf-fritz riekert , roland mayer-f &#246; ll , gerlinde wiest",acm sigmod record,1997
1906,integrating modelling systems for environmental management information systems,"david j. abel , kerry taylor , dean kun",acm sigmod record,1997
1907,improving access to environmental data using context information,"anthony tomasic , eric simon",acm sigmod record,1997
1908,new programs at darpa and nsf,xiolai qian,acm sigmod record,1996
1909,environmental information systems,oliver g &#252; nther,acm sigmod record,1997
1910,new standard for stored procedures in sql,andrew eisenberg,acm sigmod record,1996
1911,"tpc-d-the challenges , issues and results",ramesh bhashyam,acm sigmod record,1996
1912,extraction of object-oriented structures from existing relational databases,"shekar ramanathan , julia hodges",acm sigmod record,1997
1913,an overview of data warehousing and olap technology,"surajit chaudhuri , umeshwar dayal",acm sigmod record,1997
1914,min-max compression methods for medical image databases,"kosmas karadimitriou , john m. tyler",acm sigmod record,1997
1915,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997
1916,"mediator languages-a proposal for a standard : report of an i3/pob working group held at the university of maryland , april 12 and 13 , 1996","peter buneman , louiqa raschid , jeffrey ullman",acm sigmod record,1997
1917,a consumer viewpoint on mediator languages-a proposal for a standard,"arnon rosenthal , erich hughes , scott renner , len seligman",acm sigmod record,1997
1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997
1919,open gis and on-line environmental libraries,kenn gardels,acm sigmod record,1997
1920,similarity-based queries for time series data,"davood rafiei , alberto mendelzon",international conference on management of data,1997
1921,fast parallel similarity search in multimedia databases,"stefan berchtold , christian b &#246; hm , bernhard braunm &#252; ller , daniel a. keim , hans-peter kriegel",international conference on management of data,1997
1922,an adaptive data replication algorithm,"ouri wolfson , sushil jajodia , yixiu huang",acm transactions on database systems ( tods ),1997
1923,applying formal methods to semantic-based decomposition of transactions,"paul ammann , sushil jajodia , indrakshi ray",acm transactions on database systems ( tods ),1997
1924,on the semantics of now in databases,"james clifford , curtis dyreson , tom &#225; s isakowitz , christian s. jensen , richard thomas snodgrass",acm transactions on database systems ( tods ),1997
1925,logical design for temporal databases with multiple granularities,"x. sean wang , claudio bettini , alexander brodsky , sushil jajodia",acm transactions on database systems ( tods ),1997
1926,opportunities in information management and assurance,xiaolei qian,acm sigmod record,1997
1927,query previews for networked information systems : a case study with nasa environmental data,"khoa doan , catherine plaisant , ben shneiderman , tom bruns",acm sigmod record,1997
1928,database buffer size investigation for oltp workloads,"thin-fong tsuei , allan n. packer , keng-tai ko",international conference on management of data,1997
1929,maintenance of data cubes and summary tables in a warehouse,"inderpal singh mumick , dallan quass , barinderpal singh mumick",international conference on management of data,1997
1930,cubetree : organization of and bulk incremental updates on the data cube,"nick roussopoulos , yannis kotidis , mema roussopoulos",international conference on management of data,1997
1931,range queries in olap data cubes,"ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant",international conference on management of data,1997
1932,concurrency and recovery in generalized search trees,"marcel kornacker , c. mohan , joseph m. hellerstein",international conference on management of data,1997
1933,highly concurrent cache consistency for indices in client-server database systems,"markos zaharioudakis , michael j. carey",international conference on management of data,1997
1934,improved query performance with variant indexes,"patrick o'neil , dallan quass",international conference on management of data,1997
1935,meaningful change detection in structured data,"sudarshan s. chawathe , hector garcia-molina",international conference on management of data,1997
1936,"pattern matching and pattern discovery in scientific , program , and document databases","jason t. l. wang , kaizhong zhang , dennis shasha",international conference on management of data,1995
1937,ptool : a light weight persistent object manager,"r. l. grossman , d. hanley , x. qin",international conference on management of data,1995
1938,using the calanda time series management system,"werner dreyer , angelika kotz dittrich , duri schmidt",international conference on management of data,1995
1939,the ecrc multi database system,"willem jonker , heribert sch &#252; tz",international conference on management of data,1995
1940,modularization techniques for active rules design,"elena baralis , stefano ceri , stefano paraboschi",acm transactions on database systems ( tods ),1996
1941,polymorphism and type inference in database programming,"peter buneman , atsushi ohori",acm transactions on database systems ( tods ),1996
1942,a normal form for precisely characterizing redundancy in nested relations,"wai yin mok , yiu-kai ng , david w. embley",acm transactions on database systems ( tods ),1996
1943,magic conditions,"inderpal singh mumick , sheldon j. finkelstein , hamid pirahesh , raghu ramakrishnan",acm transactions on database systems ( tods ),1996
1944,the building blocks for specifying communication behavior of complex objects : an activity-driven approach,"ling liu , robert meersman",acm transactions on database systems ( tods ),1996
1945,tail recursion elimination in deductive databases,kenneth a. ross,acm transactions on database systems ( tods ),1996
1946,implementing deductive databases by mixed integer programming,"colin bell , anil nerode , raymond t. ng , v. s. subrahmanian",acm transactions on database systems ( tods ),1996
1947,solving satisfiability and implication problems in database systems,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1996
1948,declustering of key-based partitioned signature files,"paolo ciaccia , paolo tiberio , pavel zezula",acm transactions on database systems ( tods ),1996
1949,a probabilistic relational model and algebra,"debabrata dey , sumit sarkar",acm transactions on database systems ( tods ),1996
1950,heraclitus : elevating deltas to be first-class citizens in a database programming language,"shahram ghandeharizadeh , richard hull , dean jacobs",acm transactions on database systems ( tods ),1996
1951,mining quantitative association rules in large relational tables,"ramakrishnan srikant , rakesh agrawal",international conference on management of data,1996
1952,idea : interactive data exploration and analysis,"peter g. selfridge , divesh srivastava , lynn o. wilson",international conference on management of data,1996
1953,"data mining using two-dimensional optimized association rules : scheme , algorithms , and visualization","takeshi fukuda , yasukiko morimoto , shinichi morishita , takeshi tokuyama",international conference on management of data,1996
1954,sql query optimization : reordering for a general class of queries,"piyush goel , bala iyer",international conference on management of data,1996
1955,rapid bushy join-order optimization with cartesian products,"bennet vance , david maier",international conference on management of data,1996
1956,a teradata content-based multimedia object manager for massively parallel architectures,"w. o'connell , i. t. ieong , d. schrader , c. watson , g. au , a. biliris , s. choo , p. colin , g. linderman , e. panagos , j. wang , t. walter",international conference on management of data,1996
1957,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996
1958,optimizing queries over multimedia repositories,"surajit chaudhuri , luis gravano",international conference on management of data,1996
1959,fault-tolerant architectures for continuous media servers,"banu &#214; zden , rajeev rastogi , prashant shenoy , avi silberschatz",international conference on management of data,1996
1960,on-line reorganization of sparsely-populated b + - trees,"chendong zou , betty salzberg",international conference on management of data,1996
1961,birch : an efficient data clustering method for very large databases,"tian zhang , raghu ramakrishnan , miron livny",international conference on management of data,1996
1962,query caching and optimization in distributed mediator systems,"s. adali , k. s. candan , y. papakonstantinou , v. s. subrahmanian",international conference on management of data,1996
1963,two techniques for on-line index modification in shared nothing parallel databases,"kiran j. achyutuni , edward omiecinski , shamkant b. navathe",international conference on management of data,1996
1964,data access for the masses through ole db,jos &#233; a. blakeley,international conference on management of data,1996
1965,performance tradeoffs for client-server query processing,"michael j. franklin , bj &#246; rn th &#243; r j &#243; nsson , donald kossmann",international conference on management of data,1996
1966,hot mirroring : a method of hiding parity update penalty and degradation during rebuilds for raid5,"kazuhiko mogi , masaru kitsuregawa",international conference on management of data,1996
1967,the dangers of replication and a solution,"jim gray , pat helland , patrick o'neil , dennis shasha",international conference on management of data,1996
1968,providing better support for a class of decision support queries,"sudhir g. rao , antonio badia , dirk van gucht",international conference on management of data,1996
1969,"a query language for multidimensional arrays : design , implementation , and optimization techniques","leonid libkin , rona machlin , limsoon wong",international conference on management of data,1996
1970,random i/o scheduling in online tertiary storage systems,"bruce k. hillyer , avi silberschatz",international conference on management of data,1996
1971,implementing data cubes efficiently,"venky harinarayan , anand rajaraman , jeffrey d. ullman",international conference on management of data,1996
1972,partition based spatial-merge join,"jignesh m. patel , david j. dewitt",international conference on management of data,1996
1973,bifocal sampling for skew-resistant join size estimation,"sumit ganguly , phillip b. gibbons , yossi matias , avi silberschatz",international conference on management of data,1996
1974,a super scalar sort algorithm for risc processors,ramesh c. agarwal,international conference on management of data,1996
1975,spatial hash-joins,"ming-ling lo , chinya v. ravishankar",international conference on management of data,1996
1976,structures for manipulating proposed updates in object-oriented databases,"michael doherty , richard hull , mohammed rupawalla",international conference on management of data,1996
1977,safe and efficient sharing of persistent objects in thor,"b. liskov , a. adya , m. castro , s. ghemawat , r. gruber , u. maheshwari , a. c. myers , m. day , l. shrira",international conference on management of data,1996
1978,estimating alphanumeric selectivity in the presence of wildcards,"p. krishnan , jeffrey scott vitter , bala iyer",international conference on management of data,1996
1979,improved histograms for selectivity estimation of range predicates,"viswanath poosala , peter j. haas , yannis e. ioannidis , eugene j. shekita",international conference on management of data,1996
1980,goal-oriented buffer management revisited,"kurt p. brown , michael j. carey , miron livny",international conference on management of data,1996
1981,multi-dimensional resource scheduling for parallel queries,"minos n. garofalakis , yannis e. ioannidis",international conference on management of data,1996
1982,an open abstract-object storage system,"stephen blott , lukas relly , hans-j &#246; rg schek",international conference on management of data,1996
1983,static detection of security flaws in object-oriented databases,keishi tajima,international conference on management of data,1996
1984,evaluating queries with generalized path expressions,"vassilis christophides , sophie cluet , guido moerkotte",international conference on management of data,1996
1985,rule languages and internal algebras for rule-based optimizers,"mitch cherniack , stanley b. zdonik",international conference on management of data,1996
1986,towards effective and efficient free space management,"mark l. mcauliffe , michael j. carey , marvin h. solomon",international conference on management of data,1996
1987,"semi-automatic , self-adaptive control of garbage collection rates in object databases","jonathan e. cook , artur w. klauser , alexander l. wolf , benjamin g. zorn",international conference on management of data,1996
1988,maintaining database consistency in presence of value dependencies in multidatabase systems,"claire morpain , mich &#233; le cart , jean ferri &#233; , jean-fran &#231; ois pons",international conference on management of data,1996
1989,materialized view maintenance and integrity constraint checking : trading space for time,"kenneth a. ross , divesh srivastava , s. sudarshan",international conference on management of data,1996
1990,cost-based optimization for magic : algebra and implementation,"praveen seshadri , joseph m. hellerstein , hamid pirahesh , t. y. cliff leung , raghu ramakrishnan , divesh srivastava , peter j. stuckey , s. sudarshan",international conference on management of data,1996
1991,query execution techniques for caching expensive methods,"joseph m. hellerstein , jeffrey f. naughton",international conference on management of data,1996
1992,a query language and optimization techniques for unstructured data,"peter buneman , susan davidson , gerd hillebrand , dan suciu",international conference on management of data,1996
1993,change detection in hierarchically structured information,"sudarshan s. chawathe , anand rajaraman , hector garcia-molina , jennifer widom",international conference on management of data,1996
1994,a framework for supporting data integration using the materialized and virtual approaches,"richard hull , gang zhou",international conference on management of data,1996
1995,algorithms for deferred view maintenance,"latha s. colby , timothy griffin , leonid libkin , inderpal singh mumick , howard trickey",international conference on management of data,1996
1996,guidelines for presentation and comparison of indexing techniques,"justin zobel , alistair moffat , kotagiri ramamohanarao",acm sigmod record,1996
1997,"domains , relations and religious wars",r. camps,acm sigmod record,1996
1998,accessing relational databases from the world wide web,"tam nguyen , v. srinivasan",international conference on management of data,1996
1999,is gui programming a database research problem ?,"nita goyal , charles hoch , ravi krishnamurthy , brian meckler , michael suckow",international conference on management of data,1996
2000,winmagic : subquery elimination using window aggregation,"calisto zuzarte , hamid pirahesh , wenbin ma , qi cheng , linqi liu , kwai wong",international conference on management of data,2003
2001,gigascope : a stream database for network applications,"chuck cranor , theodore johnson , oliver spataschek , vladislav shkapenyuk",international conference on management of data,2003
2002,socqet : semantic olap with compressed cube and summarization,"laks v. s. lakshmanan , jian pei , yan zhao",international conference on management of data,2003
2003,cmvf : a novel dimension reduction scheme for efficient indexing in a large image database,"jialie shen , anne h. h. ngu , john shepherd , du q. huynh , quan z. sheng",international conference on management of data,2003
2004,abstracts of invited industrial track presentations,zachary ives,international conference on management of data,2003
2005,a comprehensive xquery to sql translation using dynamic interval encoding,"david dehaan , david toman , mariano p. consens , m. tamer &#214; zsu",international conference on management of data,2003
2006,integration of electronic tickets and personal guide system for public transport using mobile terminals,"koichi goto , yahiko kambayashi",international conference on management of data,2003
2007,multi-dimensional clustering : a new data layout scheme in db2,"sriram padmanabhan , bishwaranjan bhattacharjee , tim malkemus , leslie cranston , matthew huras",international conference on management of data,2003
2008,pix : exact and approximate phrase matching in xml,"sihem amer-yahia , mary fern &#225; ndez , divesh srivastava , yu xu",international conference on management of data,2003
2009,qxtract : a building block for efficient information extraction from text databases,"eugene agichtein , luis gravano",international conference on management of data,2003
2010,aurora : a data stream management system,"d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik",international conference on management of data,2003
2011,stream : the stanford stream data manager ( demonstration description ),"arvind arasu , brian babcock , shivnath babu , mayur datar , keith ito , itaru nishizawa , justin rosenstein , jennifer widom",international conference on management of data,2003
2012,griddb : a relational interface for the grid,"david t. liu , michael j. franklin , devesh parekh",international conference on management of data,2003
2013,peerdb : peering into personal databases,"beng chin ooi , kian-lee tan , aoying zhou , chin hong goh , yingguang li , chu yee liau , bo ling , wee siong ng , yanfeng shu , xiaoyu wang , ming zhang",international conference on management of data,2003
2014,dbcache : middle-tier database caching for highly scalable e-business architectures,"christof bornh &#246; vd , mehmet altinel , sailesh krishnamurthy , c. mohan , hamid pirahesh , berthold reinwald",international conference on management of data,2003
2015,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003
2016,rainbow : multi-xquery optimization using materialized xml views,"xin zhang , katica dimitrova , ling wang , maged el sayed , brian murphy , bradford pielech , mukesh mulchandani , luping ding , elke a. rundensteiner",international conference on management of data,2003
2017,timber : a native system for querying xml,"stelios paparizos , shurug al-khalifa , adriane chapman , h. v. jagadish , laks v. s. lakshmanan , andrew nierman , jignesh m. patel , divesh srivastava , nuwee wiwatwattana , yuqing wu , cong yu",international conference on management of data,2003
2018,rolex : relational on-line exchange with xml,"philip bohannon , xin ( luna ) dong , sumit ganguly , henry f. korth , chengkai li , p. p. s. narayan , pradeep shenoy",international conference on management of data,2003
2019,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003
2020,irisnet : internet-scale resource-intensive sensor services,"amol deshpande , suman nath , phillip b. gibbons , srinivasan seshan",international conference on management of data,2003
2021,telegraphcq : continuous dataflow processing,"sirish chandrasekaran , owen cooper , amol deshpande , michael j. franklin , joseph m. hellerstein , wei hong , sailesh krishnamurthy , samuel r. madden , fred reiss , mehul a. shah",international conference on management of data,2003
2022,lockx : a system for efficiently querying secure xml,"sungran cho , sihem amer-yahia , laks v. s. lakshmanan , divesh srivastava",international conference on management of data,2003
2023,trex : dtd-conforming xml to xml transformations,"aoying zhou , qing wang , zhimao guo , xueqing gong , shihui zheng , hongwei wu , jianchang xiao , kun yue , wenfei fan",international conference on management of data,2003
2024,panel : querying networked databases,"nick koudas , divesh srivastava",international conference on management of data,2003
2025,the lowell report,"jim gray , hans schek , michael stonebraker , jeff ullman",international conference on management of data,2003
2026,data quality and data cleaning : an overview,"theodore johnson , tamraparni dasu",international conference on management of data,2003
2027,xquery : a query language for xml,don chamberlin,international conference on management of data,2003
2028,query by humming : in action with its technology revealed,"yunyue zhu , dennis shasha , xiaojian zhao",international conference on management of data,2003
2029,plastic : reducing query optimization overheads through plan recycling,"vibhuti s. sengar , jayant r. haritsa",international conference on management of data,2003
2030,ipsofacto : a visual correlation tool for aggregate network traffic data,"flip korn , s. muthukrishnan , yunyue zhu",international conference on management of data,2003
2031,birn-m : a semantic mediator for solving real-world neuroscience problems,"amarnath gupta , bertram lud &#228; scher , maryann e. martone",international conference on management of data,2003
2032,mapping data in peer-to-peer systems : semantics and algorithmic issues,"anastasios kementsietsidis , marcelo arenas , ren &#233; e j. miller",international conference on management of data,2003
2033,robust and efficient fuzzy match for online data cleaning,"surajit chaudhuri , kris ganjam , venkatesh ganti , rajeev motwani",international conference on management of data,2003
2034,efficient similarity search and classification via rank aggregation,"ronald fagin , ravi kumar , d. sivakumar",international conference on management of data,2003
2035,exchanging intensional xml data,"tova milo , serge abiteboul , bernd amann , omar benjelloun , fred dang ngoc",international conference on management of data,2003
2036,capturing both types and constraints in data integration,"michael benedikt , chee-yong chan , wenfei fan , juliana freire , rajeev rastogi",international conference on management of data,2003
2037,processing set expressions over continuous update streams,"sumit ganguly , minos garofalakis , rajeev rastogi",international conference on management of data,2003
2038,chain : operator scheduling for memory minimization in data stream systems,"brian babcock , shivnath babu , rajeev motwani , mayur datar",international conference on management of data,2003
2039,spectral bloom filters,"saar cohen , yossi matias",international conference on management of data,2003
2040,stream processing of xpath queries with predicates,"ashish kumar gupta , dan suciu",international conference on management of data,2003
2041,formal semantics and analysis of object queries,g. m. bierman,international conference on management of data,2003
2042,a theory of redo recovery,"david lomet , mark tuttle",international conference on management of data,2003
2043,a characterization of the sensitivity of query optimization to storage access cost parameters,"frederick r. reiss , tapas kanungo",international conference on management of data,2003
2044,estimating compilation time of a query optimizer,"ihab f. ilyas , jun rao , guy lohman , dengfeng gao , eileen lin",international conference on management of data,2003
2045,factorizing complex predicates in queries to exploit indexes,"surajit chaudhuri , prasanna ganesan , sunita sarawagi",international conference on management of data,2003
2046,scientific data repositories : designing for a moving target,"etzard stolte , christoph von praun , gustavo alonso , thomas gross",international conference on management of data,2003
