id,title,authors,venue,year
2222,"selective information dissemination in p2p networks : problems and solutions stratos idreos , manolis koubarakis , christos tryfonopoulos , yannis drougas sigmod record 2003",,,
2223,"self-tuning histograms : building histograms without looking at data surajit chaudhuri , ashraf aboulnaga sigmod conference 1999",,,
2224,lore : a database management system for semistructured data sigmod record,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",,1997.0
2225,db2 spatial extender - spatial data within the rdbms vldb,david w. adler,,2001.0
2226,"identifying representative trends in massive time series data sets using sketches s. muthukrishnan , nick koudas , piotr indyk 2000",,vldb,
2227,"warping indexes with envelope transforms for query by humming dennis shasha , yunyue zhu",,sigmod conference,2003.0
2228,"obk - an online high energy physics ' meta-data repository l. pedro , v. kotov , i. papadopoulos , l. mapelli , a. ribeiro , a. amorim , r. hart , m. nassiakou , h. wolters , n. parrington , d. liko , yu . ryabov , r. jones , i. alexandrov , l. lucio , i. soloviev , m. caprini , e. badescu , s. kolos , m. dobson , l. moneta , d. schweiger , m. barczyk , a. kazarov , d. burckhart-chromek , m. mineev , j. flammer vldb 2002",,,
2229,"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization shinichi morishita , yasuhiko morimoto , takeshi tokuyama , takeshi fukuda sigmod conference 1996",,,
2230,a top-down approach for two level serializability vldb,"n. l. belkhodja , mourad ouzzani , m. a. atroun",,1994.0
2231,xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data vldb,"sacha berger , christoph wieser , sebastian schaffert , françois bry",,2003.0
2232,query unnesting in object-oriented databases leonidas fegaras 1998,,sigmod conference,
2233,an evaluation of generic bulk loading techniques 2001,"jochen van den bercken , bernhard seeger",vldb,
2234,scientific olap for the biotech domain vldb,nam huyn,,2001.0
2235,"privacy-preserving data mining ramakrishnan srikant , rakesh agrawal 2000",,sigmod conference,
2236,"evaluating probabilistic queries over imprecise data reynold cheng , dmitri v. kalashnikov , sunil prabhakar",,sigmod conference,2003.0
2237,"managing uncertainty in sensor database sunil prabhakar , reynold cheng sigmod record",,,2003.0
2238,fault tolerant design of multimedia servers 1995,"richard r. muntz , leana golubchik , steven berson",sigmod conference,
2239,edgar f. codd : a tribute and personal memoir c. j. date 2003,,sigmod record,
2240,"new tpc benchmarks for decision support and web commerce meikel pöss , chris floyd 2000",,sigmod record,
2241,"energy and rate based mac protocol for wireless sensor networks ramaraju kalidindi , vijay kumar , rajgopal kannan , s. sitharama iyengar",,sigmod record,2003.0
2242,distributed top-n query processing with possibly uncooperative local systems 2003,"clement t. yu , weiyi meng , george philip",vldb,
2243,"searching on the secondary structure of protein sequences jignesh m. patel , laurie hammel 2002",,vldb,
2244,guest editor 's introduction sigmod record,karl aberer,,2003.0
2245,"efficient concurrency control for broadcast environments arvind nithrakashyap , rajendran m. sivasankaran , jayavel shanmugasundaram , krithi ramamritham sigmod conference 1999",,,
2246,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995.0
2247,mobile computing and databases : anything new ? 1995,"margaret h. dunham , abdelsalam helal",sigmod record,
2248,"research issues for data communication in mobile ad-hoc network database systems leslie d. fife , le gruenwald sigmod record 2003",,,
2249,"association rules over interval data renée j. miller , yuping yang",,sigmod conference,1997.0
2250,"xpath processing in a nutshell reinhard pichler , christoph koch , georg gottlob",,sigmod record,2003.0
2251,location-based spatial queries sigmod conference 2003,"jun zhang , dimitris papadias , manli zhu , yufei tao , dik lun lee",,
2252,building and customizing data-intensive web sites using weave 2000,"valérie issarny , patrick valduriez , khaled yagoub , daniela florescu",vldb,
2253,stholes : a multidimensional workload-aware histogram sigmod conference 2001,"luis gravano , nicolas bruno , surajit chaudhuri",,
2254,"contextualizing the information space in federated digital libraries jeroen hoppenbrouwers , mike p. papazoglou sigmod record 1999",,,
2255,a formal perspective on the view selection problem 2002,"rada chirkova , dan suciu , alon y. halevy",vldb j.,
2256,"databases and workflow management : what is it all about ? ( panel ) jim gray , betty salzberg , stefano ceri , andreas reuter , gerhard weikum vldb",,,1995.0
2257,industry perspectives leonard j. seligman sigmod record,,,1997.0
2258,quotient cube : how to summarize the semantics of a data cube vldb 2002,"laks v. s. lakshmanan , jian pei , jiawei han",,
2259,"finding generalized projected clusters in high dimensional spaces charu c. aggarwal , philip s. yu sigmod conference 2000",,,
2260,hector garcia-molina speaks out marianne winslett sigmod record 2002,,,
2261,"efficient maintenance of materialized mediated views james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian sigmod conference",,,1995.0
2262,improving performance in replicated databases through relaxed coherency vldb,"rainer gallersdörfer , matthias nicola",,1995.0
2263,supporting procedural constructs in sql compilers nelson mendonça mattos,,vldb,1996.0
2264,the zero latency enterprise 2000,dave liles,vldb,
2265,an environmental sensor network to determine drinking water quality and security,"jeanne vanbriesen , paul s. fischbeck , christos faloutsos , anastassia ailamaki , mitchell j. small",sigmod record,2003.0
2266,"top-k selection queries over relational databases : mapping strategies and performance evaluation surajit chaudhuri , nicolas bruno , luis gravano acm trans . database syst .",,,2002.0
2267,"indexing large metric spaces for similarity search queries z. meral özsoyoglu , tolga bozkaya 1999",,acm trans . database syst .,
2268,"approximating multi-dimensional aggregate range queries over real attributes carlotta domeniconi , vassilis j. tsotras , george kollios , dimitrios gunopulos sigmod conference",,,2000.0
2269,linking business to deliver value : a data management challenge,anand deshpande,vldb,2000.0
2270,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. keim",sigmod conference,1995.0
2271,wavecluster : a multi-resolution clustering approach for very large spatial databases vldb,"surojit chatterjee , gholamhosein sheikholeslami , aidong zhang",,1998.0
2272,mpeg-7 standard for multimedia databases john r. smith sigmod conference,,,2001.0
2273,on effective multi-dimensional indexing for strings 2000,"nick koudas , h. v. jagadish , divesh srivastava",sigmod conference,
2274,e-commerce database issues and experience anand rajaraman 1999,,sigmod conference,
2275,"entrans : a system for flexible consistency maintenance in directory applications anandi herlekar , atul deopujari , shaymsunder gopale , shridhar shukla , krithi ramamritham 2002",,vldb,
2276,"the design of an acquisitional query processor for sensor networks samuel madden , wei hong , joseph m. hellerstein , michael j. franklin",,sigmod conference,2003.0
2277,"dynamic sample selection for approximate query processing gautam das , surajit chaudhuri , brian babcock",,sigmod conference,2003.0
2278,"changing the rules : transformations for rule-based optimizers mitch cherniack , stanley b. zdonik 1998",,sigmod conference,
2279,"potter 's wheel : an interactive data cleaning system joseph m. hellerstein , vijayshankar raman vldb",,,2001.0
2280,"staircase join : teach a relational dbms to watch its ( axis ) steps jens teubner , torsten grust , maurice van keulen vldb",,,2003.0
2281,near neighbor search in large metric spaces vldb,sergey brin,,1995.0
2282,robust estimation with sampling and approximate pre-aggregation chris jermaine vldb 2003,,,
2283,jumping on the nii bandwagon xiaolei qian 1994,,sigmod record,
2284,ominisearch : a method for searching dynamic content on the web 2001,"henrique paques , ling liu , david buttler , calton pu",sigmod conference,
2285,mid-tier caching : the timesten approach,times-ten team,sigmod conference,2002.0
2286,"do n't be lazy , be consistent : postgres-r , a new way to implement database replication bettina kemme , gustavo alonso vldb 2000",,,
2287,engineering federated information systems : report of efis '99 workshop sigmod record 1999,"fèlix saltor , uwe hohenstein , ralf-detlef kutsche , wilhelm hasselbring , gunter saake , stefan conrad , mark roantree",,
2288,information integration : the momis project demonstration vldb 2000,"michele melchiori , silvana castano , g. malvezzi , domenico beneventano , r. guidetti , alberto corni , sonia bergamaschi , maurizio vincini",,
2289,on the cost of monitoring and reorganization of object bases for clustering 1996,"guido moerkotte , alfons kemper , carsten andreas gerlhof",sigmod record,
2290,"florida international university high performance database research center leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton sigmod record",,,1995.0
2291,using versions in update transactions : application to integrity checking,"dimitri tombroff , eric simon , françois llirbat",vldb,1997.0
2292,"an array-based algorithm for simultaneous multidimensional aggregates jeffrey f. naughton , yihong zhao , prasad deshpande 1997",,sigmod conference,
2293,query previews for networked information systems : a case study with nasa environmental data 1997,"khoa doan , catherine plaisant , ben shneiderman , tom bruns",sigmod record,
2294,integrating mining with relational database systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunita sarawagi",sigmod conference,1998.0
2295,"min-max compression methods for medical image databases john m. tyler , kosmas karadimitriou sigmod record 1997",,,
2296,the mariposa distributed database management system sigmod record 1996,jeff sidell,,
2297,"o-o , what have they done to db2 ?","bennet vance , richard swagerman , michael j. carey , srinivasa narayanan , nelson mendonça mattos , donald d. chamberlin , doug doole , serge rielau",vldb,1999.0
2298,two techniques for on-line index modification in shared nothing parallel databases sigmod conference,"shamkant b. navathe , kiran j. achyutuni , edward omiecinski",,1996.0
2299,"query engines for web-accessible xml data ramez elmasri , leonidas fegaras vldb 2001",,,
2300,"capturing global transactions from multiple recovery log files in a partitioned database system elizabeth hamel , serge bourbonnais , bruce g. lindsay , tuong c. truong , chengfei liu , jens stankiewitz 2003",,vldb,
2301,"an internet-based negotiation server for e-commerce joachim hammer , youzhong liu , chunbo huang , yihua huang , herman lam , liu wang , haifei li , stanley y. w. su , charnyote pluempitiwiriyawej , minsoo lee",,vldb j.,2001.0
2302,"a logical foundation for deductive object-oriented databases mengchi liu , tok wang ling , gillian dobbie acm trans . database syst . 2002",,,
2303,a layered architecture for querying dynamic web content sigmod conference,"hasan davulcu , michael kifer , i. v. ramakrishnan , juliana freire",,1999.0
2304,"unpacking the semantics of source and usage to perform semantic reconciliation in large-scale information systems ken smith , leo obrst sigmod record 1999",,,
2305,analysis of navigation behaviour in web sites integrating multiple information systems vldb j. 2000,"myra spiliopoulou , bettina berendt",,
2306,vice chair 's message sigmod record 1999,z. meral özsoyoglu,,
2307,a normal form for precisely characterizing redundancy in nested relations acm trans . database syst . 1996,"yiu-kai ng , david w. embley , wai yin mok",,
2308,"approximate query processing using wavelets kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi vldb 2000",,,
2309,actiview : adaptive data presentation using supersql vldb,"motomichi toyama , yoko maeda",,2001.0
2310,"bypassing joins in disjunctive queries alfons kemper , guido moerkotte , klaus peithner , michael steinbrunn 1995",,vldb,
2311,applying data mining techniques to a health insurance information system vldb 1996,"michael j. rothman , john p. nearhos , marisa s. viveros",,
2312,on views and xml serge abiteboul 1999,,sigmod record,
2313,"mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record",,,1998.0
2314,"self-tuning database technology and information services : from wishful thinking to viable engineering peter zabback , christof hasse , gerhard weikum , axel mönkeberg vldb 2002",,,
2315,"deeds towards a distributed and active real-time database system joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson sigmod record 1996",,,
2316,"experiences in mining aviation safety data zohreh nazeri , paul ostwald , eric bloedorn 2001",,sigmod conference,
2317,adaptive filters for continuous queries over distributed data streams 2003,"jennifer widom , chris olston , jing jiang",sigmod conference,
2318,semantic assumptions and query evaluation in temporal databases,"sushil jajodia , xiaoyang sean wang , elisa bertino , claudio bettini",sigmod conference,1995.0
2319,hardware acceleration for spatial selections and joins sigmod conference 2003,"chengyu sun , divyakant agrawal , amr el abbadi",,
2320,data partitioning and load balancing in parallel disk systems vldb j.,"gerhard weikum , peter zabback , peter scheuermann",,1998.0
2321,dictionary-based order-preserving string compression vldb j.,gennady antoshenkov,,1997.0
2322,"a response to r. camps ' article `` domains , relations and religious wars '' c. j. date 1996",,sigmod record,
2323,chair 's message m. tamer özsu sigmod record,,,2001.0
2324,an alternative storage organization for rolap aggregate views based on cubetrees 1998,"yannis kotidis , nick roussopoulos",sigmod conference,
2325,editor 's notes sigmod record 1999,michael j. franklin,,
2326,"capturing both types and constraints in data integration juliana freire , rajeev rastogi , michael benedikt , wenfei fan , chee yong chan 2003",,sigmod conference,
2327,"preservation of digital data with self-validating , self-instantiating knowledge-based archives reagan moore , bertram ludäscher , richard marciano sigmod record 2001",,,
2328,tools and transformations - rigorous and otherwise - for practical database design 1994,"david s. reiner , arnon rosenthal",acm trans . database syst .,
2329,normalization in oodb design byung suk lee sigmod record 1995,,,
2330,scientific journals : extinction or explosion ? ( panel ) vldb,"gio wiederhold , abraham silberschatz , gerhard rossbach , raghu ramakrishnan , jaco zijlstra , hector garcia-molina",,1995.0
2331,using schema matching to simplify heterogeneous data translation,"tova milo , sagit zohar",vldb,1998.0
2332,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss vldb,"ronald c. unrau , kaladhar voruganti , m. tamer özsu",,1998.0
2333,"multi-dimensional clustering : a new data layout scheme in db2 bishwaranjan bhattacharjee , sriram padmanabhan , matthew huras , leslie cranston , timothy malkemus 2003",,sigmod conference,
2334,incorporating xsl processing into database engines vldb,guido moerkotte,,2002.0
2335,streaming queries over streaming data 2002,"michael j. franklin , sirish chandrasekaran",vldb,
2336,e.piphany epicenter technology overview sridhar ramaswamy vldb,,,2000.0
2337,a unified framework for enforcing multiple access control policies,"v. s. subrahmanian , elisa bertino , pierangela samarati , sushil jajodia",sigmod conference,1997.0
2338,a case for fractured mirrors vldb j. 2003,"david j. dewitt , ravishankar ramamurthy , qi su",,
2339,building notification services with microsoft sqlserver praveen seshadri 2003,,sigmod conference,
2340,mining deviants in a time series database 1999,"s. muthukrishnan , h. v. jagadish , nick koudas",vldb,
2341,querying multiple features of groups in relational databases 1996,"damianos chatziantoniou , kenneth a. ross",vldb,
2342,hypothetical queries in an olap environment vldb,"thanos papadimitriou , andrey balmin , yannis papakonstantinou",,2000.0
2343,mining email content for author identification forensics sigmod record,"george m. mohay , m. corney , a. anderson , olivier y. de vel",,2001.0
2344,computing capabilities of mediators sigmod conference 1999,"chen li , ramana yerneni , jeffrey d. ullman , hector garcia-molina",,
2345,"the strip rule system for efficiently maintaining derived data hector garcia-molina , jennifer widom , brad adelberg 1997",,sigmod conference,
2346,"adaptive index structures yufei tao , dimitris papadias vldb 2002",,,
2347,functional properties of information filtering,"masahiko tsukamoto , shojiro nishio , tsutomu terada , rie sawai , yin-huei loh",vldb,2001.0
2348,"incremental updates of inverted lists for text document retrieval hector garcia-molina , anthony tomasic , kurt a. shoens sigmod conference 1994",,,
2349,"recovery protocols for shared memory database systems lory d. molesky , krithi ramamritham sigmod conference 1995",,,
2350,hyperstorm - administering structured documents using object-oriented database technology,"karl aberer , klemens böhm",sigmod conference,1996.0
2351,multi-dimensional resource scheduling for parallel queries 1996,"yannis e. ioannidis , minos n. garofalakis",sigmod conference,
2352,"industrial panel on data warehousing technologies : experiences , challenges , and directions umeshwar dayal",,vldb,1999.0
2353,"2q : a low overhead high performance buffer management replacement algorithm dennis shasha , theodore johnson vldb",,,1994.0
2354,hd-eye : visual clustering of high dimensional data sigmod conference,"daniel a. keim , markus wawryniuk , alexander hinneburg",,2002.0
2355,intelligent rollups in multidimensional olap data vldb,"sunita sarawagi , gayatri sathe",,2001.0
2356,theory of dependence values 2000,rosa meo,acm trans . database syst .,
2357,a multi-similarity algebra sigmod conference,"v. s. subrahmanian , sibel adali , maria luisa sapino , piero a. bonatti",,1998.0
2358,the challenge of process data warehousing,"matthias jarke , jörg köller , thomas list",vldb,2000.0
2359,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems opher etzion sigmod record,,,1999.0
2360,scientist 's called upon to take actions xiaolei qian sigmod record 1996,,,
2361,"temporal queries in olap alberto o. mendelzon , alejandro a. vaisman vldb 2000",,,
2362,temporal fds on complex objects,jef wijsen,acm trans . database syst .,1999.0
2363,condition handling in sql persistent stored modules sigmod record,jeff richey,,1995.0
2364,materialized view selection and maintenance using multi-query optimization sigmod conference 2001,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",,
2365,"wave-indices : indexing evolving databases hector garcia-molina , narayanan shivakumar",,sigmod conference,1997.0
2366,"phrase matching in xml sihem amer-yahia , mary f. fernandez , yu xu , divesh srivastava vldb",,,2003.0
2367,"similarity query processing using disk arrays apostolos papadopoulos , yannis manolopoulos sigmod conference 1998",,,
2368,interview with jim gray sigmod record 2003,marianne winslett,,
2369,"selectivity estimation in spatial databases viswanath poosala , sridhar ramaswamy , swarup acharya sigmod conference 1999",,,
2370,chip-secured data access : confidential data on untrusted servers vldb,"philippe pucheral , luc bouganim",,2002.0
2371,editorial richard t. snodgrass 2001,,acm trans . database syst .,
2372,diag-join : an opportunistic join algorithm for 1 : n relationships,"sven helmer , guido moerkotte , till westmann",vldb,1998.0
2373,"demonstration : enabling scalable online personalization on the web debra e. vandermeer , krithi ramamritham , anindya datta , kaushik dutta , helen m. thomas",,vldb,2000.0
2374,"the garlic project manish arya , mary tork roth , laura m. haas , joachim thomas ii , michael j. carey , edward l. wimmers , peter m. schwarz , william f. cody , ronald fagin 1996",,sigmod conference,
2375,"database de-centralization - a practical approach césar a. galindo-legaria , eirik dahle , tor didriksen 1995",,vldb,
2376,towards an odmg-compliant visual object query language vldb 1997,"manoj chavda , peter t. wood",,
2377,"timer-driven database triggers and alerters : semantics and a challenge eric n. hanson , lloyd noronha sigmod record",,,1999.0
2378,recovering information from summary data 1997,"nikolaos sidiropoulos , christos faloutsos , h. v. jagadish",vldb,
2379,"efficient construction of regression trees with range and region splitting shinichi morishita , yasuhiko morimoto , hiromu ishii 1997",,vldb,
2380,interview with pat selinger marianne winslett 2003,,sigmod record,
2381,belief reasoning in mls deductive databases hasan m. jamil sigmod conference 1999,,,
2382,"using taxonomy , discriminants , and signatures for navigating in text databases byron dom , rakesh agrawal , prabhakar raghavan , soumen chakrabarti 1997",,vldb,
2383,"experiences in federated databases : from iro-db to miro-web anthony tomasic , peter fankhauser , j. muñoz , m. lopez , georges gardarin",,vldb,1998.0
2384,data stream query processing : a tutorial vldb,"divesh srivastava , nick koudas",,2003.0
2385,"erratum : a database model for object dynamics mike p. papazoglou , bernd j. krämer vldb j.",,,1997.0
2386,data extraction and transformation for the data warehouse cass squire sigmod conference,,,1995.0
2387,"secure and portable database extensibility tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",,sigmod conference,1998.0
2388,balancing histogram optimality and practicality for query result size estimation sigmod conference 1995,"yannis e. ioannidis , viswanath poosala",,
2389,"niagaracq : a scalable continuous query system for internet databases yuan wang , feng tian , david j. dewitt , jianjun chen 2000",,sigmod conference,
2390,"fast incremental indexing for full-text information retrieval w. bruce croft , james p. callan , eric w. brown vldb 1994",,,
2391,reminiscences on influential papers sigmod record,"kenneth a. ross , beng chin ooi , frank neven",,2003.0
2392,"the hcc-tree : an efficient index structure for object oriented databases b. sreenath , s. seshadri 1994",,vldb,
2393,"medical information systems : characterization and challenges lynn l. peterson , jorge c. g. ramirez , lon a. smith 1994",,sigmod record,
2394,"concept based design of data warehouses : the dwq demonstrators panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",,sigmod conference,2000.0
2395,"webdb ' 98 : international workshop on the web and databases alberto o. mendelzon , paolo atzeni 1998",,sigmod record,
2396,"response to the march 1994 odmg-93 commentary written by dr. won kim of unisql , inc object database management group sigmod record 1994",,,
2397,"selectivity estimation without the attribute value independence assumption viswanath poosala , yannis e. ioannidis 1997",,vldb,
2398,the history of histograms ( abridged ) vldb 2003,yannis e. ioannidis,,
2399,"evolution and change in data management - issues and directions kathleen hornsby , heidi gregersen , lex wedemeijer , tomi männistö , john f. roddick , florida estrella , federica mandreoli , marlon dumas , lina al-jadir , enric mayol , leopoldo e. bertossi , jens lufter sigmod record 2000",,,
2400,an efficient method for performing record deletions and updates using index scans c. mohan,,vldb,2002.0
2401,a study on the management of semantic transaction for efficient data retrieval 2002,"chih-he li , irene s. y. kwan , shi-ming huang",sigmod record,
2402,relational data sharing in peer-based data management systems,"beng chin ooi , yanfeng shu , kian-lee tan",sigmod record,2003.0
2403,views in a large scale xml repository,"dan vodislav , sophie cluet , pierangelo veltri",vldb,2001.0
2404,a database model for object dynamics vldb j. 1997,"mike p. papazoglou , bernd j. krämer",,
2405,the bea/xqrl streaming xquery processor vldb 2003,"geetika agrawal , paul lucas , arvind sundararajan , fabio riccardi , michael j. carey , daniela florescu , donald kossmann , till westmann , chris hillery",,
2406,describing and using query capabilities of heterogeneous sources vldb,"yannis papakonstantinou , vasilis vassalos",,1997.0
2407,the asilomar report on database research,"gerald held , hector garcia-molina , michael lesk , jim gray , philip a. bernstein , david maier , h. v. jagadish , michael stonebraker , stefano ceri , joseph m. hellerstein , david j. dewitt , jeffrey d. ullman , michael l. brodie , jeffrey f. naughton , michael j. franklin , hamid pirahesh",sigmod record,1998.0
2408,"public : a decision tree classifier that integrates building and pruning kyuseok shim , rajeev rastogi 1998",,vldb,
2409,"efficient exploration of large scientific databases gustavo alonso , etzard stolte vldb",,,2002.0
2410,"a predicate-based caching scheme for client-server database architectures julie basu , arthur m. keller",,vldb j.,1996.0
2411,"a database approach to quality of service specification in video databases mohand-said hacid , elisa bertino , ahmed k. elmagarmid sigmod record",,,2003.0
2412,on optimal node splitting for r-trees 1998,"yván j. garcía , scott t. leutenegger , mario a. lopez",vldb,
2413,"an overview of repository technology philip a. bernstein , umeshwar dayal vldb",,,1994.0
2414,hypergraph based reorderings of outer join queries with complex predicates sigmod conference 1995,"gautam bhargava , balakrishna r. iyer , piyush goel",,
2415,amalgamating knowledge bases v. s. subrahmanian,,acm trans . database syst .,1994.0
2416,"filtering with approximate predicates hector garcia-molina , narayanan shivakumar , chandra chekuri 1998",,vldb,
2417,"semantic compression and pattern extraction with fascicles j. madar , raymond t. ng , h. v. jagadish vldb",,,1999.0
2418,picodbms : scaling down database techniques for the smartcard 2001,"patrick valduriez , philippe pucheral , christophe bobineau , luc bouganim",vldb j.,
2419,relating distributed objects vldb 1994,"r. g. g. cattell , bruce e. martin",,
2420,"an adaptive hybrid server architecture for client caching odbmss m. tamer özsu , kaladhar voruganti , ronald c. unrau",,vldb,1999.0
2421,"integrating temporal , real-time , and active databases john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley sigmod record 1996",,,
2422,efficient view maintenance at data warehouses sigmod conference 1997,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",,
2423,efficient dynamic mining of constrained frequent sets acm trans . database syst . 2003,"laks v. s. lakshmanan , raymond t. ng , carson kai-sang leung",,
2424,"agents , turst , and information access on the semantic web timothy w. finin , anupam joshi 2002",,sigmod record,
2425,"template-based wrappers in the tsimmis system joachim hammer , hector garcia-molina , svetlozar nestorov , ramana yerneni , markus m. breunig , vasilis vassalos sigmod conference",,,1997.0
2426,"geo/environmental and medical data management in the rasdaman system norbert widmann , paula furtado , peter baumann , roland ritsch 1997",,vldb,
2427,journal relevance sigmod record,richard t. snodgrass,,2003.0
2428,"holistic twig joins : optimal xml pattern matching divesh srivastava , nick koudas , nicolas bruno 2002",,sigmod conference,
2429,maintenance of automatic summary tables,"richard sidle , wolfgang lehner , hamid pirahesh , roberta cochrane",sigmod conference,2000.0
2430,"challenges for global information systems alon y. levy , divesh srivastava , abraham silberschatz , maria zemankova vldb",,,1994.0
2431,mediator languages - a proposal for a standard sigmod record,"peter buneman , louiqa raschid , jeffrey d. ullman",,1997.0
2432,xml repository and active views demonstration,"bruno tessier , amélie marian , brendan hills , sophie cluet , jean-claude mamou , bernd amann , anne-marie vercoustre , frédéric hubert , vincent aguilera , laurent mignet , serge abiteboul , sébastien ailleret , tova milo , cassio souza dos santos",vldb,1999.0
2433,"semantic b2b integration : issues in ontology-based applications zhan cui , paul o'brien , dean m. jones sigmod record",,,2002.0
2434,"estimating page fetches for index scans with finite lru buffers k. bernhard schiefer , arun n. swami vldb j.",,,1995.0
2435,"a language based multidatabase system konrad schwarz , eva kühn , thomas tschernko sigmod conference 1994",,,
2436,"a pattern-based object calculus stanley y. w. su , nabil kamel , ping wu vldb j. 1994",,,
2437,title ?,,vldb j.,1995.0
2438,"sql/cli - a new binding style for sql murali venkatrao , michael pizzo",,sigmod record,1995.0
2439,a study on data point search for hg-trees 1999,"paul h. lewis , joseph kuan",sigmod record,
2440,"object fusion in mediator systems yannis papakonstantinou , hector garcia-molina , serge abiteboul",,vldb,1996.0
2441,serviceglobe : distributing e-services across the internet vldb,"konrad stocker , alfons kemper , stefan seltzsam , markus keidl",,2002.0
2442,massive stochastic testing of sql donald r. slutz vldb,,,1998.0
2443,efficiently mining long patterns from databases roberto j. bayardo jr.,,sigmod conference,1998.0
2444,"design , implementation , and performance of the lham log-structured history data access method gerhard weikum , peter muth , patrick e. o'neil , achim pick vldb",,,1998.0
2445,"oasis : an online and accurate technique for local-alignment searches on biological sequences shruti kasetty , colin meek , jignesh m. patel",,vldb,2003.0
2446,incremental computation of nested relational query expressions acm trans . database syst . 1995,"leo mark , lars bækgaard",,
2447,"indexing the positions of continuously moving objects mario a. lopez , simonas saltenis , christian s. jensen , scott t. leutenegger sigmod conference 2000",,,
2448,exploratory mining via constrained frequent set queries sigmod conference 1999,"jiawei han , teresa mah , laks v. s. lakshmanan , raymond t. ng",,
2449,real world requirements for decision support - implications for rdbms 1995,sanju k. bansal,sigmod conference,
2450,mind your vocabulary : query mapping across heterogeneous information sources sigmod conference,"kevin chen-chuan chang , hector garcia-molina",,1999.0
2451,fast incremental maintenance of approximate histograms acm trans . database syst .,"viswanath poosala , phillip b. gibbons , yossi matias",,2002.0
2452,"temporal conditions and integrity constraints in active database systems ouri wolfson , a. prasad sistla sigmod conference 1995",,,
2453,the rubicon of smart data roger king vldb 2002,,,
2454,practical lessons in supporting large-scale computational science 1999,"terence critchlow , ron musick",sigmod record,
2455,on database theory and xml,dan suciu,sigmod record,2001.0
2456,"seeking the truth about ad hoc join costs amit shukla , miron livny , michael j. carey , laura m. haas 1997",,vldb j.,
2457,"a framework for clustering evolving data streams philip s. yu , charu c. aggarwal , jiawei han , jianyong wang vldb 2003",,,
2458,"title , foreword , special issue editorial ? vldb j.",,,1994.0
2459,vipas : virtual link powered authority search in the web 2003,"ming-syan chen , chi-chun lin",vldb,
2460,very large databases in a commercial application environment vldb 1996,karl-heinz hess,,
2461,"mil primitives for querying a fragmented world martin l. kersten , peter a. boncz vldb j.",,,1999.0
2462,"efficiently publishing relational data as xml documents bruce g. lindsay , hamid pirahesh , berthold reinwald , michael j. carey , rimon barr , jayavel shanmugasundaram , eugene j. shekita 2001",,vldb j.,
2463,"enterprise objects framework , a second generation object-relational enabler charly kleissner sigmod conference 1995",,,
2464,"enabling dynamic content caching for database-driven web sites qiong luo , divyakant agrawal , wen-syan li , wang-pin hsiung , k. selçuk candan 2001",,sigmod conference,
2465,memory management during run generation in external sorting,"goetz graefe , per-åke larson",sigmod conference,1998.0
2466,"dynamic resource brokering for multi-user query execution diane l. davison , goetz graefe sigmod conference",,,1995.0
2467,"acdn : a content delivery network for applications michael rabinovich , pradnya karbhari , fred douglis , zhen xiao 2002",,sigmod conference,
2468,"updates for structure indexes jeffrey f. naughton , pradeep shenoy , raghav kaushik , philip bohannon 2002",,vldb,
2469,an efficient and resilient approach to filtering and disseminating streaming data vldb 2003,"krithi ramamritham , shyamshankar dharmarajan , shetal shah",,
2470,editorial richard t. snodgrass,,acm trans . database syst .,2001.0
2471,shooting stars in the sky : an online algorithm for skyline queries vldb,"donald kossmann , frank ramsak , steffen rost",,2002.0
2472,metrics for accessing heterogeneous data : is there any hope ? ( panel ) 1995,"michael stonebraker , nicholas j. belkin , gio wiederhold , erich j. neuhold , leonard j. seligman",vldb,
2473,"research and practice in federated information systems , report of the efis ' 2000 international workshop ralf-detlef kutsche , geert-jan houben , mark roantree , bodo rieger , wilhelm hasselbring , kazimierz subieta , willem-jan van den heuvel sigmod record 2000",,,
2474,"on the semantics of `` now '' in databases christian s. jensen , tomás isakowitz , richard t. snodgrass , curtis e. dyreson , james clifford 1997",,acm trans . database syst .,
