id,title,authors,venue,year
1989,"materialized view maintenance and integrity constraint checking : trading space for time kenneth a. ross , divesh srivastava , s. sudarshan international conference on management of data 1996",,,
1990,"cost-based optimization for magic : algebra and implementation praveen seshadri , joseph m. hellerstein , hamid pirahesh , t. y. cliff leung , raghu ramakrishnan , divesh srivastava , peter j. stuckey , s. sudarshan",,international conference on management of data,1996.0
1991,"query execution techniques for caching expensive methods joseph m. hellerstein , jeffrey f. naughton international conference on management of data",,,1996.0
1992,"a query language and optimization techniques for unstructured data peter buneman , susan davidson , gerd hillebrand , dan suciu international conference on management of data",,,1996.0
1993,"change detection in hierarchically structured information sudarshan s. chawathe , anand rajaraman , hector garcia-molina , jennifer widom 1996",,international conference on management of data,
1994,"a framework for supporting data integration using the materialized and virtual approaches richard hull , gang zhou international conference on management of data 1996",,,
1995,"algorithms for deferred view maintenance latha s. colby , timothy griffin , leonid libkin , inderpal singh mumick , howard trickey",,international conference on management of data,1996.0
1996,"guidelines for presentation and comparison of indexing techniques justin zobel , alistair moffat , kotagiri ramamohanarao acm sigmod record 1996",,,
1997,"domains , relations and religious wars 1996",r. camps,acm sigmod record,
1998,"accessing relational databases from the world wide web tam nguyen , v. srinivasan international conference on management of data",,,1996.0
1999,"is gui programming a database research problem ? nita goyal , charles hoch , ravi krishnamurthy , brian meckler , michael suckow 1996",,international conference on management of data,
2000,winmagic : subquery elimination using window aggregation international conference on management of data,"calisto zuzarte , hamid pirahesh , wenbin ma , qi cheng , linqi liu , kwai wong",,2003.0
2001,gigascope : a stream database for network applications international conference on management of data 2003,"chuck cranor , theodore johnson , oliver spataschek , vladislav shkapenyuk",,
2002,socqet : semantic olap with compressed cube and summarization international conference on management of data,"laks v. s. lakshmanan , jian pei , yan zhao",,2003.0
2003,"cmvf : a novel dimension reduction scheme for efficient indexing in a large image database jialie shen , anne h. h. ngu , john shepherd , du q. huynh , quan z. sheng 2003",,international conference on management of data,
2004,abstracts of invited industrial track presentations zachary ives international conference on management of data,,,2003.0
2005,a comprehensive xquery to sql translation using dynamic interval encoding,"david dehaan , david toman , mariano p. consens , m. tamer &#214; zsu",international conference on management of data,2003.0
2006,integration of electronic tickets and personal guide system for public transport using mobile terminals international conference on management of data,"koichi goto , yahiko kambayashi",,2003.0
2007,multi-dimensional clustering : a new data layout scheme in db2 international conference on management of data,"sriram padmanabhan , bishwaranjan bhattacharjee , tim malkemus , leslie cranston , matthew huras",,2003.0
2008,pix : exact and approximate phrase matching in xml 2003,"sihem amer-yahia , mary fern &#225; ndez , divesh srivastava , yu xu",international conference on management of data,
2009,qxtract : a building block for efficient information extraction from text databases,"eugene agichtein , luis gravano",international conference on management of data,2003.0
2010,"aurora : a data stream management system d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik",,international conference on management of data,2003.0
2011,"stream : the stanford stream data manager ( demonstration description ) arvind arasu , brian babcock , shivnath babu , mayur datar , keith ito , itaru nishizawa , justin rosenstein , jennifer widom 2003",,international conference on management of data,
2012,"griddb : a relational interface for the grid david t. liu , michael j. franklin , devesh parekh 2003",,international conference on management of data,
2013,peerdb : peering into personal databases 2003,"beng chin ooi , kian-lee tan , aoying zhou , chin hong goh , yingguang li , chu yee liau , bo ling , wee siong ng , yanfeng shu , xiaoyu wang , ming zhang",international conference on management of data,
2014,dbcache : middle-tier database caching for highly scalable e-business architectures international conference on management of data 2003,"christof bornh &#246; vd , mehmet altinel , sailesh krishnamurthy , c. mohan , hamid pirahesh , berthold reinwald",,
2015,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,
2016,"rainbow : multi-xquery optimization using materialized xml views xin zhang , katica dimitrova , ling wang , maged el sayed , brian murphy , bradford pielech , mukesh mulchandani , luping ding , elke a. rundensteiner international conference on management of data",,,2003.0
2017,timber : a native system for querying xml 2003,"stelios paparizos , shurug al-khalifa , adriane chapman , h. v. jagadish , laks v. s. lakshmanan , andrew nierman , jignesh m. patel , divesh srivastava , nuwee wiwatwattana , yuqing wu , cong yu",international conference on management of data,
2018,rolex : relational on-line exchange with xml,"philip bohannon , xin ( luna ) dong , sumit ganguly , henry f. korth , chengkai li , p. p. s. narayan , pradeep shenoy",international conference on management of data,2003.0
2019,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003.0
2020,"irisnet : internet-scale resource-intensive sensor services amol deshpande , suman nath , phillip b. gibbons , srinivasan seshan 2003",,international conference on management of data,
2021,telegraphcq : continuous dataflow processing,"sirish chandrasekaran , owen cooper , amol deshpande , michael j. franklin , joseph m. hellerstein , wei hong , sailesh krishnamurthy , samuel r. madden , fred reiss , mehul a. shah",international conference on management of data,2003.0
2022,lockx : a system for efficiently querying secure xml international conference on management of data 2003,"sungran cho , sihem amer-yahia , laks v. s. lakshmanan , divesh srivastava",,
2023,trex : dtd-conforming xml to xml transformations international conference on management of data 2003,"aoying zhou , qing wang , zhimao guo , xueqing gong , shihui zheng , hongwei wu , jianchang xiao , kun yue , wenfei fan",,
2024,"panel : querying networked databases nick koudas , divesh srivastava international conference on management of data",,,2003.0
2025,the lowell report international conference on management of data,"jim gray , hans schek , michael stonebraker , jeff ullman",,2003.0
2026,"data quality and data cleaning : an overview theodore johnson , tamraparni dasu international conference on management of data 2003",,,
2027,xquery : a query language for xml international conference on management of data 2003,don chamberlin,,
2028,"query by humming : in action with its technology revealed yunyue zhu , dennis shasha , xiaojian zhao 2003",,international conference on management of data,
2029,plastic : reducing query optimization overheads through plan recycling international conference on management of data 2003,"vibhuti s. sengar , jayant r. haritsa",,
2030,ipsofacto : a visual correlation tool for aggregate network traffic data,"flip korn , s. muthukrishnan , yunyue zhu",international conference on management of data,2003.0
2031,"birn-m : a semantic mediator for solving real-world neuroscience problems amarnath gupta , bertram lud &#228; scher , maryann e. martone international conference on management of data 2003",,,
2032,mapping data in peer-to-peer systems : semantics and algorithmic issues international conference on management of data 2003,"anastasios kementsietsidis , marcelo arenas , ren &#233; e j. miller",,
2033,"robust and efficient fuzzy match for online data cleaning surajit chaudhuri , kris ganjam , venkatesh ganti , rajeev motwani 2003",,international conference on management of data,
2034,efficient similarity search and classification via rank aggregation 2003,"ronald fagin , ravi kumar , d. sivakumar",international conference on management of data,
2035,"exchanging intensional xml data tova milo , serge abiteboul , bernd amann , omar benjelloun , fred dang ngoc",,international conference on management of data,2003.0
2036,"capturing both types and constraints in data integration michael benedikt , chee-yong chan , wenfei fan , juliana freire , rajeev rastogi international conference on management of data",,,2003.0
2037,"processing set expressions over continuous update streams sumit ganguly , minos garofalakis , rajeev rastogi international conference on management of data 2003",,,
2038,chain : operator scheduling for memory minimization in data stream systems 2003,"brian babcock , shivnath babu , rajeev motwani , mayur datar",international conference on management of data,
2039,"spectral bloom filters saar cohen , yossi matias international conference on management of data",,,2003.0
2040,stream processing of xpath queries with predicates international conference on management of data,"ashish kumar gupta , dan suciu",,2003.0
2041,formal semantics and analysis of object queries g. m. bierman,,international conference on management of data,2003.0
2042,a theory of redo recovery,"david lomet , mark tuttle",international conference on management of data,2003.0
2043,a characterization of the sensitivity of query optimization to storage access cost parameters international conference on management of data 2003,"frederick r. reiss , tapas kanungo",,
2044,estimating compilation time of a query optimizer,"ihab f. ilyas , jun rao , guy lohman , dengfeng gao , eileen lin",international conference on management of data,2003.0
2045,factorizing complex predicates in queries to exploit indexes 2003,"surajit chaudhuri , prasanna ganesan , sunita sarawagi",international conference on management of data,
2046,"scientific data repositories : designing for a moving target etzard stolte , christoph von praun , gustavo alonso , thomas gross international conference on management of data 2003",,,
2047,"extracting structured data from web pages arvind arasu , hector garcia-molina , stanford university international conference on management of data 2003",,,
2048,"cache-and-query for wide area sensor databases amol deshpande , suman nath , phillip b. gibbons , srinivasan seshan",,international conference on management of data,2003.0
2049,composing xsl transformations with xml publishing views international conference on management of data 2003,"chengkai li , philip bohannon , p. p. s. narayan",,
2050,"contorting high dimensional data for efficient main memory knn processing bin cui , beng chin ooi , jianwen su , kian-lee tan",,international conference on management of data,2003.0
2051,"the design of an acquisitional query processor for sensor networks samuel madden , michael j. franklin , joseph m. hellerstein , wei hong 2003",,international conference on management of data,
2052,"hardware acceleration for spatial selections and joins chengyu sun , divyakant agrawal , amr el abbadi international conference on management of data 2003",,,
2053,"an optimal and progressive algorithm for skyline queries dimitris papadias , yufei tao , greg fu , bernhard seeger international conference on management of data 2003",,,
2054,"xpath queries on streaming data feng peng , sudarshan s. chawathe",,international conference on management of data,2003.0
2055,"location-based spatial queries jun zhang , manli zhu , dimitris papadias , yufei tao , dik lun lee 2003",,international conference on management of data,
2056,qcluster : relevance feedback using adaptive clustering for content-based image retrieval international conference on management of data 2003,"deok-hwan kim , chin-wan chung",,
2057,on relational support for xml publishing : beyond sorting and tagging international conference on management of data,"surajit chaudhuri , raghav kaushik , jeffrey f. naughton",,2003.0
2058,a framework for diagnosing changes in evolving data streams international conference on management of data 2003,charu c. aggarwal,,
2059,using sets of feature vectors for similarity search on voxelized cad objects,"hans-peter kriegel , stefan brecheisen , peer kr &#246; ger , martin pfeifle , matthias schubert",international conference on management of data,2003.0
2060,"evaluating probabilistic queries over imprecise data reynold cheng , dmitri v. kalashnikov , sunil prabhakar international conference on management of data 2003",,,
2061,"adaptive filters for continuous queries over distributed data streams chris olston , jing jiang , jennifer widom international conference on management of data 2003",,,
2062,dynamic xml documents with distribution and replication international conference on management of data 2003,"serge abiteboul , angela bonifati , gr &#233; gory cob &#233; na , ioana manolescu , tova milo",,
2063,"dynamic sample selection for approximate query processing brian babcock , surajit chaudhuri , gautam das international conference on management of data",,,2003.0
2064,database principles 2003,leonid libkin,acm sigmod record,
2065,peer-to-peer : harnessing the power of disruptive technologies mario a. nascimento acm sigmod record 2003,,,
2066,a mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary b + - trees acm sigmod record 2003,"eugene inseok chong , jagannathan srinivasan , souripriya das , chuck freiwald , aravind yalamanchi , mahesh jagannath , anh-tuan tran , ramkumar krishnan , richard jiang",,
2067,a web odyssey : from codd to xml,victor vianu,acm sigmod record,2003.0
2068,"xml schema charles e. campbell , andrew eisenberg , jim melton acm sigmod record 2003",,,
2069,standards,andrew eisenberg,acm sigmod record,2003.0
2070,time management for new faculty 2003,"anastassia ailamaki , johannes gehrke",acm sigmod record,
2071,career forum alexandros labrinidis acm sigmod record,,,2003.0
2072,discovering all most specific sentences acm transactions on database systems ( tods ),"dimitrios gunopulos , roni khardon , heikki mannila , sanjeev saluja , hannu toivonen , ram sewak sharma",,2003.0
2073,"spatial queries in dynamic environments yufei tao , dimitris papadias",,acm transactions on database systems ( tods ),2003.0
2074,improving the efficiency of database-system teaching international conference on management of data 2003,jeffrey d. ullman,,
2075,on the computation of relational view complements,"jens lechtenb &#246; rger , gottfried vossen",acm transactions on database systems ( tods ),2003.0
2076,xrank : ranked keyword search over xml documents,"lin guo , feng shao , chavdar botev , jayavel shanmugasundaram",international conference on management of data,2003.0
2077,"querying structured text in an xml database shurug al-khalifa , cong yu , h. v. jagadish international conference on management of data",,,2003.0
2078,"approximate join processing over data streams abhinandan das , johannes gehrke , mirek riedewald",,international conference on management of data,2003.0
2079,distributed top-k monitoring 2003,"brian babcock , chris olston",international conference on management of data,
2080,spreadsheets in rdbms for olap 2003,"andrew witkowski , srikanth bellamkonda , tolga bozkaya , gregory dorman , nathan folkert , abhinav gupta , lei shen , sankar subramanian",international conference on management of data,
2081,"qc-trees : an efficient summary structure for semantic olap laks v. s. lakshmanan , jian pei , yan zhao 2003",,international conference on management of data,
2082,"winnowing : local algorithms for document fingerprinting saul schleimer , daniel s. wilkerson , alex aiken",,international conference on management of data,2003.0
2083,"information sharing across private databases rakesh agrawal , alexandre evfimievski , ramakrishnan srikant 2003",,international conference on management of data,
2084,"rights protection for relational data radu sion , mikhail atallah , sunil prabhakar international conference on management of data 2003",,,
2085,"vist : a dynamic index method for querying xml data by tree structures haixun wang , sanghyun park , wei fan , philip s. yu international conference on management of data",,,2003.0
2086,"xpress : a queriable compression for xml data jun-ki min , myung-jae park , chin-wan chung",,international conference on management of data,2003.0
2087,"d ( k ) - index : an adaptive structural summary for graph-structured data qun chen , andrew lim , kian win ong",,international conference on management of data,2003.0
2088,"containment join size estimation : models and methods wei wang , haifeng jiang , hongjun lu , jeffrey xu yu",,international conference on management of data,2003.0
2089,efficient processing of joins on set-valued attributes 2003,nikos mamoulis,international conference on management of data,
2090,"temporal coalescing with now granularity , and incomplete information curtis e. dyreson",,international conference on management of data,2003.0
2091,"warping indexes with envelope transforms for query by humming yunyue zhu , dennis shasha",,international conference on management of data,2003.0
2092,"rondo : a programming platform for generic model management sergey melnik , erhard rahm , philip a. bernstein international conference on management of data 2003",,,
2093,on schema matching with opaque column names and data values international conference on management of data 2003,"jaewoo kang , jeffrey f. naughton",,
2094,"statistical schema matching across web query interfaces bin he , kevin chen-chuan chang 2003",,international conference on management of data,
2095,extended wavelets for multiple measures,"antonios deligiannakis , nick roussopoulos",international conference on management of data,2003.0
2096,an internet-based negotiation server for e-commerce the vldb journal -- the international journal on very large data bases 2001,"stanley y.w. su , chunbo huang , joachim hammer , yihua huang , haifei li , liu wang , youzhong liu , charnyote pluempitiwiriyawej , minsoo lee , herman lam",,
2097,objectglobe : ubiquitous query processing on the internet the vldb journal -- the international journal on very large data bases,"r. braumandl , m. keidl , a. kemper , d. kossmann , a. kreutz , s. seltzsam , k. stocker",,2001.0
2098,active rules for xml : a new paradigm for e-services the vldb journal -- the international journal on very large data bases,"angela bonifati , stefano ceri , stefano paraboschi",,2001.0
2099,integrating and customizing heterogeneous e-commerce applications the vldb journal -- the international journal on very large data bases 2001,"anat eyal , tova milo",,
2100,picodbms : scaling down database techniques for the smartcard 2001,"philippe pucheral , luc bouganim , patrick valduriez , christophe bobineau",the vldb journal -- the international journal on very large data bases,
2101,"guest editorial amr el abbadi , gunter schlageter , kyu-young whang the vldb journal -- the international journal on very large data bases",,,2001.0
2102,an architecture to support scalable online personalization on the web the vldb journal -- the international journal on very large data bases 2001,"anindya datta , kaushik dutta , debra vandermeer , krithi ramamritham , shamkant b. navathe",,
2103,"xml-enabled workflow management for e-services across heterogeneous platforms german shegalov , michael gillmann , gerhard weikum the vldb journal -- the international journal on very large data bases 2001",,,
2104,approximate query processing using wavelets 2001,"kaushik chakrabarti , minos garofalakis , rajeev rastogi , kyuseok shim",the vldb journal -- the international journal on very large data bases,
2105,minicon : a scalable algorithm for answering queries using views the vldb journal -- the international journal on very large data bases,"rachel pottinger , alon halevy",,2001.0
2106,approximate query mapping : accounting for translation closeness the vldb journal -- the international journal on very large data bases,"kevin chen-chuan chang , h &#233; ctor garc &#237; a-molina",,2001.0
2107,efficiently publishing relational data as xml documents the vldb journal -- the international journal on very large data bases 2001,"jayavel shanmugasundaram , eugene shekita , rimon barr , michael carey , bruce lindsay , hamid pirahesh , berthold reinwald",,
2108,monotonic complements for independent data warehouses the vldb journal -- the international journal on very large data bases,"d. laurent , j. lechtenb &#246; rger , n. spyratos , g. vossen",,2001.0
2109,answering queries using views : a survey,alon y. halevy,the vldb journal -- the international journal on very large data bases,2001.0
2110,semantic integrity support in sql :1999 and commercial ( object - ) relational database management systems the vldb journal -- the international journal on very large data bases 2001,"can t &#252; rker , michael gertz",,
2111,user-cognizant multidimensional analysis,sunita sarawagi,the vldb journal -- the international journal on very large data bases,2001.0
2112,new partnership with acm and update on the journal m. tamer &#214; zsu the vldb journal -- the international journal on very large data bases 2003,,,
2113,"complex relationships and knowledge discovery support in the infoquilt system a. sheth , s. thacker , s. patel 2003",,the vldb journal -- the international journal on very large data bases,
2114,global transaction support for workflow management systems : from formal specification to practical implementation the vldb journal -- the international journal on very large data bases 2001,"paul grefen , jochem vonk , peter apers",,
2115,a survey of approaches to automatic schema matching,"erhard rahm , philip a. bernstein",the vldb journal -- the international journal on very large data bases,2001.0
2116,business-to-business interactions : issues and enabling technologies,"b. medjahed , b. benatallah , a. bouguettaya , a. h. h. ngu , a. k. elmagarmid",the vldb journal -- the international journal on very large data bases,2003.0
2117,issues in data stream management 2003,"lukasz golab , m. tamer &#214; zsu",acm sigmod record,
2118,"a bayesian decision model for cost optimal record matching v. s. verykios , g. v. moustakides , m. g. elfeky 2003",,the vldb journal -- the international journal on very large data bases,
2119,lineage tracing for general data warehouse transformations the vldb journal -- the international journal on very large data bases,"y. cui , j. widom",,2003.0
2120,an approach to confidence based page ranking for user oriented web search,"debajyoti mukhopadhyay , debasis giri , sanasam ranbir singh",acm sigmod record,2003.0
2121,"modelling temporal thematic map contents alberto d'onofrio , elaheh pourabbas acm sigmod record 2003",,,
2122,"closing the key loophole in mls databases nenad jukic , svetlozar nestorov , susan vrbsky 2003",,acm sigmod record,
2123,"xpath processing in a nutshell georg gottlob , christoph koch , reinhard pichler acm sigmod record 2003",,,
2124,book reviews karl aberer acm sigmod record,,,2003.0
2125,book review column karl aberer acm sigmod record,,,2003.0
2126,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",acm sigmod record,2003.0
2127,"towards a database body of knowledge : a study from spain coral calero , mario piattini , francisco ruiz acm sigmod record 2003",,,
2128,database principles 2003,,acm sigmod record,
2129,book reviews acm sigmod record 2003,,,
2130,reports acm sigmod record,,,2003.0
2131,special topic section on peer to peer data management acm sigmod record 2003,,,
2132,standards acm sigmod record 2003,,,
2133,book reviews acm sigmod record,,,2003.0
2134,special section on sensor network technology and sensor data managment acm sigmod record 2003,,,
2135,objectivity industrial exhibit objectivity very large data bases,,,1998.0
2136,author index,,very large data bases,2000.0
2137,fundamentals of data warehouses : 2nd revised and extended edition acm sigmod record,vernon hoffner,,2003.0
2138,information rules dale a. stirling acm sigmod record 2003,,,
2139,"ordering information , conference organizers , program committees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword",,very large data bases,2000.0
2140,media360 workflow-implementing a workflow engine inside a database very large data bases,carsten blecken,,2000.0
2141,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,very large data bases,1999.0
2142,in cyber space no one can hear you scream chris pound 1999,,very large data bases,
2143,mapinfo spatialware : a spatial information server for rdbms very large data bases 1998,chebel mina,,
2144,oracle industrial exhibit amy pogue very large data bases,,,1998.0
2145,special issue on persistent object systems 1995,,the vldb journal -- the international journal on very large data bases,
2146,dms : a parallel data mining server 1998,felicity george,very large data bases,
2147,surveys 2001,jos &#233; blakeley,acm sigmod record,
2148,systems and prototypes,,acm sigmod record,2001.0
2149,surveys acm sigmod record 2002,jos &#233; blakeley,,
2150,special section on advanced xml data processing acm sigmod record,,,2001.0
2151,information integration on the web : a view from ai and databases ( report on iiweb-03 ) acm sigmod record,"subbarao kambhampati , craig a. knoblock",,2003.0
2152,research in database engineering at the university of namur acm sigmod record 2003,jean-luc hainaut,,
2153,agent-oriented software engineering report on the 4th aose workshop ( aose 2003 ) 2003,paolo giorgini,acm sigmod record,
2154,report on fqas 2002 : fifth international conference on flexible query answering systems acm sigmod record 2003,"amihai motro , troels andreasen",,
2155,large databases for remote sensing and gis a. r. dasgupta,,very large data bases,1996.0
2156,innovation in database management : computer science vs. engineering kenneth r. jacobs very large data bases,,,1997.0
2157,using referential integrity to easily define consistent subset replicas brad hammond,,very large data bases,1996.0
2158,disnic-plan : a nicnet based distributed database for micro-level planning in india,m. moni,very large data bases,1996.0
2159,very large databases in a commercial application environment very large data bases,karl-heinz hess,,1996.0
2160,the xps approach to loading and unloading terabyte databases,sanket atal,very large data bases,1996.0
2161,"very large databases : how large , how different ? david vaskevitch very large data bases",,,1995.0
2162,informix-online xps : a dynamically scalable rdbms for open parallel platforms hannes spintzik very large data bases 1995,,,
2163,the semantic web paving the way to the knowledge society,pierre-paul sondag,very large data bases,2001.0
2164,the long-term preservation of authentic electronic records luciana duranti very large data bases,,,2001.0
2165,french government activity in the conservation of data and electronic documents 2001,serge novaretti,very large data bases,
2166,italian electronic identity card - principle and architecture,mario gentili,very large data bases,2001.0
2167,"ambient intelligence with the ubiquitous network , the embedded computer devices and the hidden databases ( abstract ) egbert-jan sol very large data bases 2001",,,
2168,scientific olap for the biotech domain very large data bases,nam huyn,,2001.0
2169,discovering web services : an overview vadim draluk,,very large data bases,2001.0
2170,the zero latency enterprise,dave liles,very large data bases,2000.0
2171,"efficient dynamic mining of constrained frequent sets laks v. s. lakshmanan , carson kai-sang leung , raymond t. ng acm transactions on database systems ( tods )",,,2003.0
2172,effective page refresh policies for web crawlers 2003,"junghoo cho , hector garcia-molina",acm transactions on database systems ( tods ),
2173,preference formulas in relational queries acm transactions on database systems ( tods ),jan chomicki,,2003.0
2174,"path sharing and predicate evaluation for high-performance xml filtering yanlei diao , mehmet altinel , michael j. franklin , hao zhang , peter fischer 2003",,acm transactions on database systems ( tods ),
2175,index-driven similarity search in metric spaces 2003,"gisli r. hjaltason , hanan samet",acm transactions on database systems ( tods ),
2176,edgar f. codd : a tribute and personal memoir c. j. date acm sigmod record 2003,,,
2177,"a requirement-based approach to data modeling and re-engineering alice h. muntz , christian t. ramiller very large data bases 1994",,,
2178,developments at acm tods 2003,richard snodgrass,acm sigmod record,
2179,"actiview : adaptive data presentation using supersql yoko maeda , motomichi toyama 2001",,very large data bases,
2180,sensor : the atomic computing particle,vijay kumar,acm sigmod record,2003.0
2181,modelling and querying video data,"rune hjelsvold , roger midtstraum",very large data bases,1994.0
2182,"incremental computation and maintenance of temporal aggregates jun yang , jennifer widom the vldb journal -- the international journal on very large data bases",,,2003.0
2183,"walking through a very large virtual environment in real-time lidan shou , jason chionh , zhiyong huang , yixin ruan , kian-lee tan 2001",,very large data bases,
2184,"guest editorial vijay atluri , anupam joshi , yelena yesha the vldb journal -- the international journal on very large data bases 2003",,,
2185,"cache fusion : extending shared-disk clusters with shared caches tirthankar lahiri , vinay srihari , wilson chan , n. macnaughton , sashikanth chandrasekaran",,very large data bases,2001.0
2186,"managing multiple and distributed ontologies on the semantic web a. maedche , b. motik , l. stojanovic",,the vldb journal -- the international journal on very large data bases,2003.0
2187,"analyzing energy behavior of spatial access methods for memory-resident data ning an , anand sivasubramaniam , narayanan vijaykrishnan , mahmut t. kandemir , mary jane irwin , sudhanva gurumurthi",,very large data bases,2001.0
2188,"learning to match ontologies on the semantic web anhai doan , jayant madhavan , robin dhamankar , pedro domingos , alon halevy",,the vldb journal -- the international journal on very large data bases,2003.0
2189,"cache-conscious concurrency control of main-memory indexes on shared-memory multiprocessor systems sang k. cha , sangyong hwang , kihong kim , keunjoo kwon very large data bases",,,2001.0
2190,"thesus : organizing web document collections based on link semantics maria halkidi , benjamin nguyen , iraklis varlamis , michalis vazirgiannis the vldb journal -- the international journal on very large data bases 2003",,,
2191,on processing xml in ldap 2001,"pedro jos &#233; marr &#243; n , georg lausen",very large data bases,
2192,"composing web services on the semantic web brahim medjahed , athman bouguettaya , ahmed k. elmagarmid the vldb journal -- the international journal on very large data bases 2003",,,
2193,"efficient management of multiversion documents by object referencing shu-yao chien , vassilis j. tsotras , carlo zaniolo",,very large data bases,2001.0
2194,poesia : an ontological workflow approach for composing web services in agriculture 2003,"renato fileto , ling liu , calton pu , eduardo delgado assad , claudia bauzer medeiros",the vldb journal -- the international journal on very large data bases,
2195,"roadrunner : towards automatic data extraction from large web sites valter crescenzi , giansalvatore mecca , paolo merialdo 2001",,very large data bases,
2196,analysis of predictive spatio-temporal queries 2003,"yufei tao , jimeng sun , dimitris papadias",acm transactions on database systems ( tods ),
2197,"xxl - a library approach to supporting efficient implementations of advanced database queries jochen van den bercken , bj &#246; rn blohsfeld , jens-peter dittrich , j &#252; rgen kr &#228; mer , tobias sch &#228; fer , martin schneider , bernhard seeger 2001",,very large data bases,
2198,"distributed deviation detection in sensor networks themistoklis palpanas , dimitris papadopoulos , vana kalogeraki , dimitrios gunopulos acm sigmod record",,,2003.0
2199,v-trees - a storage method for long vector data very large data bases,"maur &#236; cio r. mediano , marco a. casanova , marcelo dreux",,1994.0
2200,"multimedia streaming in large-scale sensor networks with mobile swarms mario gerla , kaixin xu",,acm sigmod record,2003.0
2201,query optimization by predicate move-around,"alon y. levy , inderpal singh mumick , yehoshua sagiv",very large data bases,1994.0
2202,book review column,karl aberer,acm sigmod record,2003.0
2203,new concurrency control algorithms for accessing and compacting b-trees very large data bases 1994,"v. w. setzer , andrea zisman",,
2204,reasoning on regular path queries acm sigmod record 2003,"d. calvanese , g. de giacomo , m. lenzerini , m. y. vardi",,
2205,qualified answers that reflect user needs and preferences very large data bases 1994,"terry gaasterland , jorge lobo",,
2206,"review of data on the web : from relational to semistructured data and xml by serge abiteboul , peter buneman , and dan suciu . morgan kaufmann 1999 . acm sigmod record","fernando berzal , nicol &#225; s mar &#237; n",,2003.0
2207,fast algorithms for mining association rules in large databases very large data bases,"rakesh agrawal , ramakrishnan srikant",,1994.0
2208,review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002 . 2003,"qiang wang , brian d. davison",acm sigmod record,
2209,optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism very large data bases 1994,"waqar hasan , rajeev motwani",,
2210,report on the 5th international workshop on the design and management of data warehouses ( dmdw ' 03 ) acm sigmod record 2003,"hans j. lenz , panos vassiliadis , manfred jeusfeld , martin staudt",,
2211,including group-by in query optimization 1994,"surajit chaudhuri , kyuseok shim",very large data bases,
2212,"review of spatial databases with application to gis by philippe rigaux , michel scholl , and agnes voisard . morgan kaufmann 2002 . nancy wiegand",,acm sigmod record,2003.0
2213,building a laboratory information system around a c++ - based object-oriented dbms very large data bases 1994,"nathan goodman , steve rozen , lincoln stein",,
2214,understanding the semantics of sensor data acm sigmod record 2003,murali mani,,
2215,on spatially partitioned temporal join,"hongjun lu , beng chin ooi , kian-lee tan",very large data bases,1994.0
2216,"the sensor spectrum : technology , trends , and requirements 2003","joseph m. hellerstein , wei hong , samuel r. madden",acm sigmod record,
2217,"towards event-driven modelling for database design maguelonne teisseire , pascal poncelet , rosine cicchetti very large data bases 1994",,,
2218,"managing uncertainty in sensor database reynold cheng , sunil prabhakar acm sigmod record",,,2003.0
2219,experiments on access to digital libraries : how can images and text be used together michael lesk,,very large data bases,1994.0
2220,bluetooth-based sensor networks acm sigmod record 2003,"philippe bonnet , allan beaufour , mads bondo dydensborg , martin leopold",,
2221,"reasoning about spatial relationships in picture retrieval systems a. prasad sistla , clement t. yu , r. haddad 1994",,very large data bases,
2222,the cougar project : a work-in-progress report acm sigmod record 2003,"alan demers , johannes gehrke , rajmohan rajaraman , niki trigoni , yong yao",,
2223,maximizing buffer and disk utilizations for news on-demand very large data bases,"raymond t. ng , jinhai yang",,1994.0
2224,an environmental sensor network to determine drinking water quality and security,"anastassia ailamaki , christos faloutos , paul s. fischbeck , mitchell j. small , jeanne vanbriesen",acm sigmod record,2003.0
2225,"efficient and effective clustering methods for spatial data mining raymond t. ng , jiawei han",,very large data bases,1994.0
2226,power efficient data gathering and aggregation in wireless sensor networks acm sigmod record 2003,"h &#252; seyin &#214; zg &#252; r tan , ibrahim k &#246; rpeo &#487; lu",,
2227,semantic integration in heterogeneous databases using neural networks 1994,"wen-syan li , chris clifton",very large data bases,
2228,"energy and rate based mac protocol for wireless sensor networks rajgopal kannan , ram kalidindi , s. s. iyengar , vijay kumar 2003",,acm sigmod record,
2229,content-based image indexing tzi-cker chiueh,,very large data bases,1994.0
2230,p-grid : a self-organizing structured p2p system 2003,"karl aberer , philippe cudr &#233; - mauroux , anwitaman datta , zoran despotovic , manfred hauswirth , magdalena punceva , roman schmidt",acm sigmod record,
